#WormPep	CDS	SwissProtAc	SwissProtID	Description	
WP:CE34101	W04E12.5			
WP:CE34103	W05E7.1			
WP:CE34104	W05E7.3			
WP:CE34105	Y105E8B.2b			
WP:CE34107	Y111B2A.1			
WP:CE34110	Y111B2A.26			
WP:CE34111	Y111B2A.8			
WP:CE34114	Y39A1A.20			
WP:CE34115	Y39B6A.40			
WP:CE34116	Y41C4A.7			
WP:CE34117	Y43F4B.5b			
WP:CE34118	Y43F8C.16			
WP:CE34119	Y43F8C.4			
WP:CE34120	Y43F8C.6			
WP:CE34121	Y47D3A.20			
WP:CE34122	Y47D3A.5			
WP:CE34123	Y47H9B.2			
WP:CE34124	Y48A6C.5b			
WP:CE34126	Y53G8AR.7b			
WP:CE34127	Y54F10AM.5			
WP:CE34129	Y55B1AR.2a			
WP:CE34130	Y55B1BM.1c			
WP:CE34131	Y55D5A.1b			
WP:CE34133	Y6B3B.9			
WP:CE34134	Y70D2A.2			
WP:CE34135	Y75B8A.8			
WP:CE34136	ZC504.1			
WP:CE34137	ZK1037.10			Hint module
WP:CE34138	ZK1058.5			
WP:CE34140	ZK1128.8a			
WP:CE34141	ZK1128.8b			
WP:CE34142	ZK270.2a			Band 4.1 protein like
WP:CE34143	ZK270.2b			Band 4.1 protein like
WP:CE34144	ZK270.2d			
WP:CE34145	ZK270.2e			
WP:CE34146	ZK507.3			Protein kinase domain
WP:CE34148	ZK697.12			7TM chemoreceptor, srw family
WP:CE34149	ZK697.13			7TM chemoreceptor, srw family
WP:CE34150	ZK697.5			7TM chemoreceptor, srw family
WP:CE34151	ZK757.2			protein-tyrosine phosphatase
WP:CE34152	ZK783.4			
WP:CE34153	C01H6.6			
WP:CE34154	C05E7.3			
WP:CE34155	C05E7.4			
WP:CE34156	C12D8.5			3-chlorobenzoate-3,4-dioxygenase like
WP:CE34157	C12D8.9			
WP:CE34158	C33G3.5			
WP:CE34159	C34F6.4			
WP:CE34160	C35C5.5			acetylcholine receptor
WP:CE34161	C35C5.8b			
WP:CE34162	C44C10.3			Sugar (and other) transporters
WP:CE34163	C44F1.1			
WP:CE34165	C47F8.5			
WP:CE34166	C47F8.8			Zinc finger, C4 type (two domains)
WP:CE34167	C53C7.3			
WP:CE34170	F14B6.4			
WP:CE34171	F14B6.5			
WP:CE34173	F16B12.4			
WP:CE34174	F16B12.7			serine/threonine kinase
WP:CE34175	F23A7.5			
WP:CE34176	F23A7.7			
WP:CE34177	F29G6.1			kazal-type proteinase inhibitor
WP:CE34178	F32A7.5b			
WP:CE34179	F32A7.5c			
WP:CE34180	F33E2.4			
WP:CE34181	F36A2.11			
WP:CE34182	F36A2.4			potassium channel protein
WP:CE34183	F36H2.1a			E1-E2 ATPase
WP:CE34184	F36H2.1b			
WP:CE34186	F46A8.10			
WP:CE34187	F46A8.6			
WP:CE34188	F47A4.3a			breakpoint cluster region (BCR) protein domain
WP:CE34189	F47G4.6			
WP:CE34191	F57G8.3			
WP:CE34192	F58A4.6			
WP:CE34193	F59B2.6			
WP:CE34194	H28O16.1b			
WP:CE34195	H28O16.1c			
WP:CE34198	K01D12.5			
WP:CE34199	K01D12.8			
WP:CE34201	K02B12.8			
WP:CE34203	K08G2.8			
WP:CE34204	K08G2.9			
WP:CE34205	K09A11.5			PHD-finger.
WP:CE34206	M01F1.8b			
WP:CE34207	M88.4			
WP:CE34209	T07D10.3			zinc finger protein
WP:CE34212	T14C1.1			7 transmembrane receptor (rhodopsin family)
WP:CE34214	T27F6.6			
WP:CE34215	W09G3.3			
WP:CE34217	W09G3.7b			
WP:CE34218	Y105E8A.2			
WP:CE34219	Y105E8A.20			
WP:CE34221	Y105E8A.24b			
WP:CE34222	Y105E8A.27			
WP:CE34223	Y105E8A.28			
WP:CE34224	Y105E8B.8b			
WP:CE34225	Y106G6H.6			
WP:CE34226	Y39A1A.15d			
WP:CE34227	Y43F4A.1b			
WP:CE34228	Y52B11A.1			
WP:CE34229	Y66A7A.5			
WP:CE34231	Y70D2A.1			7 transmembrane receptor (rhodopsin family)
WP:CE34232	Y87G2A.15			
WP:CE34233	Y87G2A.16			
WP:CE34234	ZK858.1			S.pombe hypothetical protein C12G12.13C like
WP:CE34235	ZK858.5			
WP:CE34237	B0041.6a			6-pyruvoyl tetrahydrobioterin synthase
WP:CE34238	B0205.1b			
WP:CE34240	B0261.8			
WP:CE34241	B0361.11			
WP:CE34242	B0361.3			
WP:CE34243	B0379.4a			
WP:CE34244	B0379.4b			
WP:CE34245	B0432.9			zinc finger protein
WP:CE34246	B0511.7			
WP:CE34247	C01A2.4			
WP:CE34249	C06A5.9			
WP:CE34250	C06G3.7			pyridine nucleotide-disulphide oxidoreductase
WP:CE34251	C09D1.1b			
WP:CE34252	C09D1.1c			protein kinase
WP:CE34253	C09D1.2			
WP:CE34254	C09D4.4a			
WP:CE34255	C09D4.4b			
WP:CE34256	C09D4.4c			
WP:CE34257	C10G11.1			
WP:CE34259	C25B8.4b			
WP:CE34260	C25B8.4c			
WP:CE34261	C25F6.2b			
WP:CE34262	C26B9.1b			
WP:CE34263	C27C7.3			nuclear hormone receptor
WP:CE34265	C33E10.1			
WP:CE34266	C34B2.3			protein kinase
WP:CE34267	C36B7.6			
WP:CE34268	C36E6.2			
WP:CE34269	C36E6.3			
WP:CE34270	C37C3.4			
WP:CE34271	C44E4.3			aminotransferase
WP:CE34272	C46H11.10a			
WP:CE34273	C46H11.10b			
WP:CE34274	C46H11.8			
WP:CE34275	C50A2.2			
WP:CE34276	C50F2.8			
WP:CE34277	C53C11.3			
WP:CE34278	C53C9.3a			
WP:CE34279	C53D5.2			
WP:CE34280	C55B7.12a			zinc finger prtoein
WP:CE34281	C56E10.4a			
WP:CE34282	D1007.10c			
WP:CE34284	D1007.15			
WP:CE34286	D2021.2a			
WP:CE34287	D2021.2b			
WP:CE34289	E02C12.6			
WP:CE34290	E02C12.8c			
WP:CE34291	F02E9.3			ubiquitin carboxyl-terminal hydrolase
WP:CE34292	F08B6.3			EF hand protein
WP:CE34293	F08F1.4b			
WP:CE34294	F08F1.5			
WP:CE34296	F20G4.1			
WP:CE34298	F23C8.1			
WP:CE34299	F28H1.4a			
WP:CE34300	F29C4.8a			
WP:CE34301	F32B4.4b			
WP:CE34302	F33H2.7			
WP:CE34303	F35E2.3			
WP:CE34304	F35H12.5b			
WP:CE34305	F36D1.5			
WP:CE34306	F36D1.6			
WP:CE34307	F40E3.2			
WP:CE34308	F43G9.8			
WP:CE34309	F44C8.5a			zinc finger protein
WP:CE34310	F47G6.3			
WP:CE34311	F48C1.2			
WP:CE34312	F52H2.1			
WP:CE34313	F53A9.10a			
WP:CE34315	F54C1.8			
WP:CE34317	F55A12.2c			
WP:CE34318	F55A12.2d			
WP:CE34319	F56A6.4			
WP:CE34320	F56B3.8			
WP:CE34321	F56B3.9			
WP:CE34322	F56C11.5a			
WP:CE34323	F56G4.6			
WP:CE34324	F58F6.5			
WP:CE34326	F58H7.7			
WP:CE34327	K02E10.2b			
WP:CE34328	K02G10.4c			
WP:CE34329	K02G10.6			
WP:CE34330	K02G10.7a			transmembrane channel protein
WP:CE34331	K02G10.7b			
WP:CE34332	K03C7.2b			
WP:CE34333	K04F10.2			
WP:CE34334	K07A3.3a			chaperone
WP:CE34335	K08A8.1b			
WP:CE34336	K09H9.2			
WP:CE34337	K10B3.6b			
WP:CE34338	K10B3.6c			
WP:CE34339	K11G12.6a			
WP:CE34340	K11H12.6			
WP:CE34342	K12D9.10			7TM chemoreceptor, srw family
WP:CE34343	K12D9.3			7TM chemoreceptor, srw family
WP:CE34344	K12D9.4			7TM chemoreceptor, srw family
WP:CE34345	K12D9.5			7TM chemoreceptor, srw family
WP:CE34346	K12D9.9			7TM chemoreceptor, srw family
WP:CE34348	M01A10.2c			
WP:CE34349	M01B12.5b			
WP:CE34351	R03G5.3			
WP:CE34352	R08E3.1b			
WP:CE34353	R09G11.2a			zinc finger protein
WP:CE34355	R09G11.2d			
WP:CE34356	R119.2			peptidase
WP:CE34357	R11G1.6c			
WP:CE34358	R11G1.6d			
WP:CE34359	R11G11.13			7TM chemoreceptor, srw family
WP:CE34360	R12E2.8			
WP:CE34363	T05E8.2			
WP:CE34364	T10B11.3			RNA-binding
WP:CE34365	T10B11.7a			
WP:CE34367	T10E9.9			acyl-CoA dehydrogenase
WP:CE34368	T12F5.5a			
WP:CE34372	T14F9.4b			
WP:CE34373	T21E3.2			
WP:CE34374	T21G5.2			
WP:CE34375	T22D2.1			
WP:CE34376	T22E7.2			
WP:CE34377	T23H2.4			
WP:CE34378	T25G3.1			
WP:CE34383	W02D3.10a			
WP:CE34384	W02D3.10b			
WP:CE34385	W03F8.10			
WP:CE34386	W03F8.5			laminin
WP:CE34388	W04C9.3			cuticlin
WP:CE34390	W10D5.3c			
WP:CE34391	W10D5.3e			
WP:CE34392	W10D5.3f			
WP:CE34393	Y110A2AM.4			
WP:CE34394	Y110A7A.11			
WP:CE34396	Y119D3B.15			
WP:CE34397	Y34D9A.7			
WP:CE34398	Y47D9A.3			
WP:CE34399	Y47D9A.4			
WP:CE34400	Y47G6A.10			ATPase
WP:CE34401	Y47G6A.14			zinc finger protein
WP:CE34403	Y47G6A.25			
WP:CE34404	Y47G6A.30			
WP:CE34405	Y48G1C.2			
WP:CE34406	Y53H1C.2b			
WP:CE34408	Y54E10A.5			
WP:CE34409	Y54E10BL.1			
WP:CE34412	Y54G2A.16			
WP:CE34413	Y54G2A.22			
WP:CE34414	Y54G2A.25b			
WP:CE34415	Y54G2A.25c			
WP:CE34416	Y54G2A.29			
WP:CE34417	Y54G2A.36			
WP:CE34418	Y55F3AR.2			
WP:CE34419	Y65B4A.6			
WP:CE34420	Y65B4BL.3			
WP:CE34421	Y67D2.1b			
WP:CE34422	Y69F12A.2a			aldehyde dehydrogenase
WP:CE34423	Y69F12A.2b			
WP:CE34424	Y71D11A.2b			
WP:CE34425	Y71G12B.22			
WP:CE34427	Y71H2B.11			
WP:CE34428	Y74C9A.1			
WP:CE34430	Y77E11A.7a			
WP:CE34431	Y77E11A.8			
WP:CE34432	Y77E11A.9			
WP:CE34433	Y82E9BR.14b			
WP:CE34434	Y82E9BR.17b			
WP:CE34437	Y92C3B.1			
WP:CE34438	Y92C3B.3a			
WP:CE34439	Y94A7B.1			
WP:CE34440	Y94A7B.3			
WP:CE34442	ZC21.3a			Dual bar protein
WP:CE34443	ZC262.4			
WP:CE34444	ZC328.3a			
WP:CE34445	ZC328.4			
WP:CE34446	ZC434.6b			
WP:CE34447	ZK328.5a			nucleoporin
WP:CE34448	ZK328.5b			nucleoporin ; DNA-directed RNA polymerase
WP:CE34449	ZK328.7b			
WP:CE34450	ZK337.1b			Alpha-2-macroglobulin family (3 domains)
WP:CE34451	ZK337.1c			
WP:CE34452	ZK353.1a			
WP:CE34453	ZK353.1b			
WP:CE34454	ZK370.4a			
WP:CE34455	ZK370.4b			
WP:CE34456	ZK370.8			
WP:CE34457	ZK418.9b			
WP:CE34458	ZK484.6			
WP:CE34459	ZK488.9			7TM chemoreceptor, srw family
WP:CE34460	ZK546.13			
WP:CE34461	ZK546.17			
WP:CE34462	ZK652.6b			
WP:CE34463	ZK686.1			ATP-dependent RNA helicase
WP:CE34464	ZK686.2			ATP-dependent RNA helicase
WP:CE34465	ZK686.5			
WP:CE34466	ZK783.2			tyrosine phosphatase
WP:CE34467	ZK783.5			
WP:CE34469	C06B8.10			
WP:CE34471	C31H5.1			
WP:CE34472	C36B1.8a			
WP:CE34473	C36B1.8b			
WP:CE34474	C47A10.10			
WP:CE34475	C47A10.11			
WP:CE34476	C47A10.7			
WP:CE34477	C47A10.9			
WP:CE34478	D1054.12			
WP:CE34479	F15D3.8			
WP:CE34480	F21H7.14			
WP:CE34481	F28B1.8			
WP:CE34482	F28D9.2a			7TM chemoreceptor, sri family
WP:CE34483	F28D9.2b			7TM chemoreceptor, sri family
WP:CE34484	F32H2.9			tubulin alpha chain
WP:CE34485	F39B2.5			Src homology domain 2
WP:CE34486	F53B6.5			initiation factor associated protein
WP:CE34487	F58D5.2a			
WP:CE34488	F58D5.2b			
WP:CE34489	K08G2.12			
WP:CE34490	K08G2.13			
WP:CE34491	K08G2.5			
WP:CE34492	R05D7.5			
WP:CE34493	T01H8.1a			Protein kinase C terminal domain
WP:CE34494	T01H8.1b			Protein kinase C terminal domain
WP:CE34495	T01H8.1c			
WP:CE34496	T03F7.4			
WP:CE34497	T04D3.4			guanylate cyclase beta subunit
WP:CE34498	T08G3.12			
WP:CE34499	T09F5.5			
WP:CE34501	T27E7.8			
WP:CE34502	Y111B2A.17			
WP:CE34503	Y111B2A.19			
WP:CE34504	Y111B2A.9b			
WP:CE34506	Y18D10A.9			WD domain, G-beta repeat
WP:CE34507	Y39B6A.17b			nuclear hormome receptor
WP:CE34509	Y40B1A.4			Zinc finger, C2H2 type
WP:CE34511	Y47H10A.2			
WP:CE34512	Y47H10A.3			
WP:CE34514	Y48A6B.11b			
WP:CE34515	Y54G11A.15			
WP:CE34516	ZK1128.7			alpha-B-crystallin
WP:CE34519	C02C2.5			
WP:CE34521	C03A7.3			7TM chemoreceptor, srw family
WP:CE34522	C07H6.1			
WP:CE34523	C08C3.1c			
WP:CE34524	C08F11.4			
WP:CE34525	C29F3.4			Lectin C-type domain
WP:CE34526	C29F3.6			7 transmembrane receptor (rhodopsin family)
WP:CE34527	C33A12.14			
WP:CE34528	C38C10.5a			RGR1 (yeast)
WP:CE34529	C38C10.5b			
WP:CE34530	C41G6.6			
WP:CE34531	C44C3.7			7TM chemoreceptor, srw family
WP:CE34532	C50C10.8			
WP:CE34533	C55A1.8			
WP:CE34534	E04A4.3			
WP:CE34535	F09C6.7			
WP:CE34536	F09E10.7a			
WP:CE34537	F09E10.7b			
WP:CE34538	F11H8.1			ubiquitin-activating enzyme
WP:CE34539	F13A7.2			7TM receptor
WP:CE34540	F19C7.4			lysosomal carboxypeptidase
WP:CE34541	F21A3.6			globin like
WP:CE34542	F23H11.2			
WP:CE34543	F25H2.8			
WP:CE34544	F28F8.4			
WP:CE34545	F28F8.8			
WP:CE34546	F28F9.1			zinc-finger homeodomain protein
WP:CE34547	F28F9.4			amino acid permease
WP:CE34548	F36A4.6			cuticular collagen
WP:CE34549	F36D1.3			
WP:CE34550	F36F2.3a			Zinc finger, C3HC4 type (RING finger), Zinc finger, CCHC class
WP:CE34551	F36G9.6			7TM receptor
WP:CE34552	F38B6.5b			
WP:CE34553	F39C12.2e			
WP:CE34554	F41G4.3b			
WP:CE34555	F41G4.3c			
WP:CE34556	F41G4.4			
WP:CE34557	F41G4.5			
WP:CE34558	F42A6.1			
WP:CE34559	F42A6.6			
WP:CE34561	F43C9.3			
WP:CE34562	F43C9.4b			
WP:CE34563	F48F5.4			
WP:CE34564	F49H12.4			
WP:CE34565	F57C12.5d			
WP:CE34566	H04J21.3c			
WP:CE34567	H05B21.3			7TM chemoreceptor, srw family
WP:CE34568	H05B21.4			7TM chemoreceptor, srw family
WP:CE34569	H06A10.2			[030711 pad] Collagen containing 2 Collagen triple helix repeat regions(20 copies) and a Nematode cuticle collagen N-terminal domain.
WP:CE34570	H09G03.1			
WP:CE34571	H14E04.5			cyclin
WP:CE34572	H27D07.3			7TM chemoreceptor, srw family
WP:CE34573	H27D07.4			7TM chemoreceptor, srw family
WP:CE34574	H27D07.5			7TM chemoreceptor, srw family
WP:CE34576	K06A9.1c			
WP:CE34578	K07E3.8b			
WP:CE34579	M01B2.6			Glycosyl hydrolases family 18
WP:CE34580	M01H9.1			
WP:CE34581	M01H9.4c			
WP:CE34582	R07B5.3			
WP:CE34583	R08C7.6			
WP:CE34584	R13A5.11			Protein phosphatase
WP:CE34585	R13A5.1c			
WP:CE34586	R13A5.1d			
WP:CE34587	R144.4a			
WP:CE34588	R144.4b			
WP:CE34589	T02C5.3a			
WP:CE34591	T02C5.5d			
WP:CE34592	T04A11.10			7TM receptor
WP:CE34593	T04A11.7b			7TM receptor
WP:CE34594	T04A11.9			7TM receptor
WP:CE34595	T04C9.1c			
WP:CE34596	T10H4.9			7 transmembrane receptor (rhodopsin family)
WP:CE34598	T24C4.5			
WP:CE34599	T26A5.7b			
WP:CE34600	W02B3.4			
WP:CE34601	W03B1.2			
WP:CE34602	W03B1.6			
WP:CE34603	W07B3.2c			
WP:CE34604	W07B3.2e			
WP:CE34605	Y17G9B.1			
WP:CE34606	Y17G9B.4			isomerase
WP:CE34607	Y17G9B.8			
WP:CE34608	Y32B12B.7			
WP:CE34609	Y37E11B.1b			
WP:CE34610	Y37E11B.9			
WP:CE34611	Y45F10B.4			
WP:CE34613	Y45F10B.6			
WP:CE34614	Y48G8AR.1			
WP:CE34618	Y76B12C.6			
WP:CE34619	Y94H6A.1			
WP:CE34620	Y94H6A.4			
WP:CE34621	Y94H6A.6			
WP:CE34622	ZC416.4			protein kinase
WP:CE34624	ZK524.2c			
WP:CE34625	ZK524.2d			
WP:CE34626	ZK524.2e			
WP:CE34627	B0047.2			
WP:CE34629	B0228.5b			
WP:CE34630	B0228.7			
WP:CE34631	B0252.3b			
WP:CE34633	B0280.4			
WP:CE34634	B0304.6			7TM chemoreceptor, sra family
WP:CE34635	B0334.13			
WP:CE34636	B0432.6			
WP:CE34637	B0432.8			
WP:CE34638	B0457.6			
WP:CE34639	B0462.4			
WP:CE34640	B0546.5			
WP:CE34641	C01B10.4			
WP:CE34642	C01B12.4			
WP:CE34643	C01G10.15			
WP:CE34644	C01G10.16			
WP:CE34645	C01G12.10			
WP:CE34646	C01G12.11			
WP:CE34647	C01G12.9			
WP:CE34648	C01G5.7			
WP:CE34649	C01G5.9			
WP:CE34650	C03C10.7			
WP:CE34651	C04A11.5			
WP:CE34652	C04E6.6			
WP:CE34653	C04H4.1			
WP:CE34655	C06A12.8			
WP:CE34656	C06A8.8a			
WP:CE34657	C06B8.11			
WP:CE34658	C06E4.7			
WP:CE34659	C06G3.1a			zinc finger protein
WP:CE34661	C06H2.7			
WP:CE34663	C07D10.4			Zinc metalloprotease
WP:CE34664	C07G1.2			LDL-receptor domain protein
WP:CE34665	C08B6.12			
WP:CE34666	C08E3.10a			
WP:CE34667	C08E3.5			
WP:CE34668	C08E8.5			
WP:CE34669	C08E8.6			
WP:CE34670	C08F8.9			
WP:CE34671	C08G5.2			
WP:CE34672	C08G5.4			
WP:CE34673	C08H9.15			
WP:CE34675	C09G12.9			
WP:CE34677	C09G9.8			
WP:CE34678	C10C5.7			
WP:CE34679	C11E4.8			
WP:CE34680	C12D8.13			
WP:CE34681	C12D8.14			
WP:CE34682	C12D8.15			
WP:CE34683	C12D8.16			
WP:CE34684	C12D8.17			
WP:CE34686	C15H11.10			
WP:CE34687	C15H11.11			
WP:CE34688	C16A11.4a			
WP:CE34689	C16A11.5			
WP:CE34690	C16A11.7			
WP:CE34693	C16C8.12			
WP:CE34694	C17A2.1			zinc finger protein
WP:CE34695	C17A2.8			zinc finger protein
WP:CE34696	C17C3.11			
WP:CE34697	C17C3.12a			acyl-CoA dehydrogenase
WP:CE34698	C17C3.3			
WP:CE34699	C17C3.9			
WP:CE34700	C17H1.9			
WP:CE34701	C18D1.4			
WP:CE34702	C18E9.1			calmodulin
WP:CE34703	C18E9.2a			Drosophila translocation protein 1 like
WP:CE34704	C18E9.5			
WP:CE34705	C24D10.1			
WP:CE34706	C24H12.6			
WP:CE34708	C25D7.15			
WP:CE34709	C26B2.4			nuclear hormone receptor
WP:CE34710	C26C6.9			
WP:CE34711	C27A7.8b			
WP:CE34712	C27A7.9			
WP:CE34713	C27B7.9			
WP:CE34714	C27H5.4b			
WP:CE34715	C27H5.6			
WP:CE34716	C28D4.10			
WP:CE34717	C30B5.3			C. elegans protein C40H1.1
WP:CE34718	C30F2.4			
WP:CE34719	C30F2.5			
WP:CE34721	C31C9.7			
WP:CE34723	C31H1.5			
WP:CE34724	C31H5.7			
WP:CE34725	C32B5.5			
WP:CE34726	C32D5.1			
WP:CE34727	C33B4.4			
WP:CE34728	C33B4.5			
WP:CE34729	C33C12.7			
WP:CE34730	C33G8.1			7TM chemoreceptor, srw family
WP:CE34731	C33G8.11			nuclear hormone receptor
WP:CE34732	C33H5.15			
WP:CE34733	C33H5.4b			
WP:CE34734	C34C12.9			
WP:CE34735	C34D4.13			
WP:CE34736	C34E11.4			
WP:CE34737	C34F6.11			
WP:CE34739	C35C5.10a			
WP:CE34740	C38C10.6			
WP:CE34741	C38H2.3			
WP:CE34742	C40A11.2			
WP:CE34743	C40H1.8			
WP:CE34744	C40H1.9			
WP:CE34745	C41C4.9			
WP:CE34746	C42D4.13			
WP:CE34747	C42D4.2			esterase
WP:CE34748	C43F9.10			
WP:CE34749	C43F9.9			
WP:CE34750	C43G2.4			
WP:CE34751	C43G2.5			peptidase
WP:CE34752	C44B7.2a			
WP:CE34753	C44B7.4			
WP:CE34754	C44C3.11			7TM chemoreceptor, srw family
WP:CE34755	C45B11.5			
WP:CE34756	C45E5.1			
WP:CE34757	C46C2.6a			
WP:CE34758	C46E1.3			
WP:CE34759	C46F11.6			
WP:CE34760	C47A10.12			
WP:CE34761	C47E12.12			
WP:CE34762	C47E12.13			
WP:CE34763	C48B4.13			
WP:CE34765	C48D5.3			
WP:CE34766	C49H3.4			
WP:CE34767	C50B8.6			
WP:CE34768	C50D2.6			
WP:CE34769	C50D2.8			
WP:CE34770	C50H2.12			
WP:CE34771	C50H2.13			
WP:CE34772	C51E3.10			
WP:CE34773	C52G5.3			
WP:CE34774	C53D6.8			
WP:CE34776	C54E10.2			EF hand
WP:CE34777	C55A1.12			
WP:CE34778	C55A6.11			
WP:CE34779	D1025.8			
WP:CE34780	D1053.4			
WP:CE34781	D1086.8			
WP:CE34782	D1086.9			
WP:CE34783	D2024.3			
WP:CE34784	D2030.12			
WP:CE34785	D2085.2			
WP:CE34786	D2085.5a			
WP:CE34787	D2085.5b			
WP:CE34788	DH11.3			multidrug resistance protein
WP:CE34789	E02H1.8			
WP:CE34790	E03H12.6b			7TM chemoreceptor, srz family
WP:CE34791	E04D5.5			
WP:CE34792	F01D4.6b			
WP:CE34793	F01D4.9			
WP:CE34794	F02D8.5			
WP:CE34796	F08B12.5			
WP:CE34797	F09B9.5			
WP:CE34798	F09E8.8			
WP:CE34799	F10A3.16			
WP:CE34800	F10B5.9			
WP:CE34801	F11A5.15			
WP:CE34802	F11E6.10			
WP:CE34803	F12F6.1			
WP:CE34804	F13A7.12			
WP:CE34805	F13A7.13			7TM receptor, sre family
WP:CE34806	F13G3.12			
WP:CE34808	F14D7.11			
WP:CE34810	F14E5.1			glucose transporter
WP:CE34811	F14F3.4			
WP:CE34812	F14F8.10			
WP:CE34813	F14F8.11			
WP:CE34815	F15D4.8			
WP:CE34816	F15G9.6			
WP:CE34817	F17E9.3			
WP:CE34818	F18C12.4			
WP:CE34820	F18E3.4a			7TM chemoreceptor, srw family
WP:CE34821	F19H6.7			
WP:CE34822	F19H8.5			
WP:CE34823	F20G2.6a			
WP:CE34824	F22B3.9			
WP:CE34825	F22D6.15			
WP:CE34826	F23D12.7			
WP:CE34828	F26D2.16			
WP:CE34829	F27D4.7			
WP:CE34830	F28A12.2			
WP:CE34831	F29B9.9			collagen
WP:CE34833	F30A10.11			
WP:CE34834	F30A10.12			
WP:CE34836	F31B12.4			
WP:CE34837	F31B9.4			
WP:CE34838	F32A11.7			
WP:CE34839	F32D1.4			
WP:CE34840	F33A8.10			
WP:CE34841	F33E2.7			
WP:CE34842	F34H10.5			
WP:CE34844	F36D3.13			
WP:CE34845	F36F2.7			
WP:CE34846	F36F2.8			
WP:CE34847	F36G3.3			
WP:CE34848	F36G9.1			
WP:CE34849	F36G9.16			
WP:CE34850	F36H1.10			
WP:CE34851	F36H1.11			
WP:CE34852	F36H1.12			
WP:CE34853	F36H1.9			
WP:CE34854	F36H12.2			
WP:CE34855	F38A1.14			
WP:CE34857	F38A6.4			
WP:CE34858	F41E7.9			
WP:CE34859	F42A9.6			
WP:CE34861	F42G4.7			
WP:CE34862	F42G8.3b			
WP:CE34864	F43A11.4			
WP:CE34867	F48C5.2			
WP:CE34869	F48F7.8			
WP:CE34870	F49A5.9			
WP:CE34871	F49E12.12			
WP:CE34872	F49E12.4			ubiquitin-conjugating enzyme (UBC)
WP:CE34873	F49F1.6			
WP:CE34874	F52B5.7			
WP:CE34875	F52E10.5			intermediate filament protein
WP:CE34876	F52F12.8			
WP:CE34878	F53A9.10b			
WP:CE34879	F53B7.7			
WP:CE34880	F53F4.15			
WP:CE34881	F53F8.6			
WP:CE34882	F54F7.8			
WP:CE34883	F55C10.5			
WP:CE34884	F55C5.10			
WP:CE34885	F55G1.1			
WP:CE34886	F55G1.6			
WP:CE34888	F56C4.3			
WP:CE34889	F57A10.6			
WP:CE34890	F57A8.8			
WP:CE34891	F57F5.2			guanylate cyclase
WP:CE34892	F58B4.6			
WP:CE34893	F58D5.9			
WP:CE34894	F58E6.11			
WP:CE34895	F58G6.8			
WP:CE34896	F58H7.2			
WP:CE34897	F59A1.15			
WP:CE34898	F59A1.16			
WP:CE34899	H01A20.2			
WP:CE34900	H04D03.4			
WP:CE34901	H12D21.11			
WP:CE34902	H12I19.8			
WP:CE34903	H19J13.2			
WP:CE34904	H19M22.3c			
WP:CE34905	H23L24.3b			
WP:CE34906	H32C10.1			
WP:CE34907	H32K16.2			
WP:CE34908	H39E23.2			
WP:CE34909	K01B6.4			
WP:CE34910	K01F9.2			
WP:CE34913	K02E11.9			
WP:CE34914	K03B8.11			
WP:CE34916	K04F1.2			7TM chemoreceptor, srw family
WP:CE34917	K06B9.4			
WP:CE34918	K07A1.14			
WP:CE34919	K07A1.15			
WP:CE34920	K07F5.16			
WP:CE34921	K07H8.6b			
WP:CE34922	K08B4.3			ugt family
WP:CE34923	K08F4.12			
WP:CE34924	K08F8.7			
WP:CE34925	K08H2.9			
WP:CE34926	K09C8.7			
WP:CE34927	K09C8.8			
WP:CE34928	K09E4.6			
WP:CE34929	K10C8.4			
WP:CE34931	K10G4.9			
WP:CE34932	K10H10.10			
WP:CE34933	K11D2.5			
WP:CE34934	K11H3.6			
WP:CE34935	K11H3.7			
WP:CE34936	K12F2.1			myosin heavy chain
WP:CE34940	M03A8.4			
WP:CE34941	M03B6.5			
WP:CE34942	M04B2.6			
WP:CE34943	M04B2.7			
WP:CE34944	M04C7.4			
WP:CE34945	M04D8.8			
WP:CE34946	M05D6.8			
WP:CE34947	M05D6.9			
WP:CE34948	M110.8			
WP:CE34949	M110.9			
WP:CE34950	M195.2			
WP:CE34951	M199.6			
WP:CE34952	M199.7			
WP:CE34953	M199.8			
WP:CE34954	R05H10.7			
WP:CE34955	R06B9.6			
WP:CE34956	R07B1.11			
WP:CE34959	R08A2.7			
WP:CE34960	R08B4.5			
WP:CE34961	R09D1.5			chitinase
WP:CE34962	R09H10.6			
WP:CE34963	R09H10.7			
WP:CE34964	R102.9			
WP:CE34966	R11A8.8			
WP:CE34968	R13H4.8			
WP:CE34973	T01B4.3			
WP:CE34974	T01B7.9			
WP:CE34976	T01C3.11			
WP:CE34977	T01E8.8			
WP:CE34978	T01E8.9			
WP:CE34980	T02C5.5b			
WP:CE34981	T02E1.8			
WP:CE34982	T04C12.7			
WP:CE34983	T04C12.8			
WP:CE34984	T04F8.9			
WP:CE34985	T05A6.5			
WP:CE34987	T05B4.5			7TM chemoreceptor, srw family
WP:CE34988	T05B4.6			7TM chemoreceptor, srw family
WP:CE34989	T05C12.10			hedgehog-like protein
WP:CE34990	T05C12.11			
WP:CE34992	T05G11.6			
WP:CE34993	T05H10.8			
WP:CE34994	T06G6.12			
WP:CE34995	T06H11.5			
WP:CE34996	T07A5.4			
WP:CE34997	T07A9.2			tRNA synthetase
WP:CE34998	T07C12.13			
